9,2,1686.64,828.15,107.64,248.02,1,-1,-1,-1
9,3,758.57,707.41,96.84,213.00,1,-1,-1,-1
9,4,807.67,540.93,71.04,165.99,1,-1,-1,-1
9,5,227.33,809.49,140.73,269.01,1,-1,-1,-1
9,6,667.89,689.42,99.65,228.02,1,-1,-1,-1
9,7,976.31,615.19,77.26,202.03,1,-1,-1,-1
9,8,1436.66,635.69,82.10,207.02,1,-1,-1,-1
9,9,1439.97,517.22,60.32,100.01,1,-1,-1,-1
9,10,1050.49,621.19,81.63,196.97,1,-1,-1,-1
9,11,1193.04,616.97,69.90,196.02,1,-1,-1,-1
9,12,1553.09,672.38,115.26,240.05,1,-1,-1,-1
9,13,1053.26,437.16,50.83,129.04,1,-1,-1,-1
9,14,1103.20,554.56,76.03,170.96,1,-1,-1,-1
9,15,1082.06,519.80,58.68,148.05,1,-1,-1,-1
9,16,876.56,540.37,64.63,163.03,1,-1,-1,-1
9,17,1511.62,520.12,51.54,97.98,1,-1,-1,-1
9,18,754.82,474.67,46.42,102.97,1,-1,-1,-1
9,19,1250.39,442.51,67.01,106.99,1,-1,-1,-1
9,20,1607.68,666.00,89.35,214.00,1,-1,-1,-1
9,21,944.06,560.17,79.30,170.99,1,-1,-1,-1
9,22,884.04,476.21,53.62,125.96,1,-1,-1,-1
9,23,820.26,476.00,55.38,130.99,1,-1,-1,-1
9,24,792.08,493.86,54.07,131.02,1,-1,-1,-1
9,26,1023.80,525.62,60.04,138.95,1,-1,-1,-1
9,27,373.94,809.63,125.87,267.01,1,-1,-1,-1
9,28,1226.75,448.21,51.00,96.00,1,-1,-1,-1
10,2,1688.89,827.63,107.57,248.15,1,-1,-1,-1
10,3,760.13,706.99,96.74,213.00,1,-1,-1,-1
10,4,808.02,541.59,70.93,165.85,1,-1,-1,-1
10,5,229.08,809.77,140.88,269.08,1,-1,-1,-1
10,6,669.77,691.15,99.57,228.15,1,-1,-1,-1
10,7,977.59,613.55,77.20,202.31,1,-1,-1,-1
10,8,1436.22,635.97,82.13,207.23,1,-1,-1,-1
10,9,1441.79,516.14,60.19,100.08,1,-1,-1,-1
10,10,1050.98,620.49,81.69,196.70,1,-1,-1,-1
10,11,1195.06,616.73,70.06,196.15,1,-1,-1,-1
10,12,1555.93,671.56,114.80,240.54,1,-1,-1,-1
10,13,1055.46,435.89,50.87,129.39,1,-1,-1,-1
10,14,1104.84,553.22,75.70,170.56,1,-1,-1,-1
10,15,1082.00,518.67,59.02,148.47,1,-1,-1,-1
10,16,877.19,539.36,64.76,163.31,1,-1,-1,-1
10,17,1513.30,518.93,51.51,97.78,1,-1,-1,-1
10,18,755.72,473.81,46.43,102.71,1,-1,-1,-1
10,19,1252.33,441.18,67.08,106.85,1,-1,-1,-1
10,20,1608.80,664.72,88.97,214.00,1,-1,-1,-1
10,21,945.77,560.58,79.38,170.85,1,-1,-1,-1
10,22,883.97,476.40,53.92,125.63,1,-1,-1,-1
10,23,820.49,476.35,55.46,130.85,1,-1,-1,-1
10,24,792.79,493.73,54.05,131.23,1,-1,-1,-1
10,26,1026.10,526.55,59.89,138.49,1,-1,-1,-1
10,27,373.24,809.95,125.55,267.08,1,-1,-1,-1
10,28,1227.25,446.75,51.00,96.00,1,-1,-1,-1
11,2,1689.96,833.64,105.21,242.58,1,-1,-1,-1
11,3,759.64,707.98,96.12,211.60,1,-1,-1,-1
11,4,807.04,541.05,71.30,167.23,1,-1,-1,-1
11,5,229.11,811.60,140.05,267.69,1,-1,-1,-1
11,6,669.28,693.35,98.92,227.48,1,-1,-1,-1
11,7,976.99,612.71,77.94,204.45,1,-1,-1,-1
11,8,1432.04,644.48,80.55,202.38,1,-1,-1,-1
11,9,1440.39,515.81,59.80,99.39,1,-1,-1,-1
11,10,1048.76,619.73,82.84,198.77,1,-1,-1,-1
11,11,1199.01,619.41,70.24,196.18,1,-1,-1,-1
11,12,1547.90,670.60,114.04,240.63,1,-1,-1,-1
11,13,1055.87,438.68,50.05,127.37,1,-1,-1,-1
11,14,1103.05,551.65,76.88,174.02,1,-1,-1,-1
11,15,1078.55,519.88,61.94,155.49,1,-1,-1,-1
11,16,873.90,538.36,65.50,165.45,1,-1,-1,-1
11,17,1513.79,522.90,51.63,97.74,1,-1,-1,-1
11,18,756.02,474.12,47.37,104.78,1,-1,-1,-1
11,19,1251.78,444.07,65.54,104.72,1,-1,-1,-1
11,20,1617.36,670.70,86.87,210.50,1,-1,-1,-1
11,21,942.57,566.78,78.33,168.02,1,-1,-1,-1
11,22,898.36,462.54,56.01,130.52,1,-1,-1,-1
11,23,821.80,478.49,55.75,131.53,1,-1,-1,-1
11,24,792.69,495.00,54.59,132.66,1,-1,-1,-1
11,26,1023.75,525.11,60.35,139.83,1,-1,-1,-1
11,27,371.30,813.78,123.43,263.59,1,-1,-1,-1
11,28,1225.05,445.73,52.34,98.29,1,-1,-1,-1
12,2,1700.14,835.42,104.39,240.56,1,-1,-1,-1
12,3,759.88,714.13,95.90,211.10,1,-1,-1,-1
12,4,805.21,544.75,71.28,167.74,1,-1,-1,-1
12,5,238.26,809.13,139.68,267.18,1,-1,-1,-1
12,6,668.64,700.33,98.44,227.22,1,-1,-1,-1
12,7,982.35,618.07,78.15,205.18,1,-1,-1,-1
12,8,1424.78,650.96,80.19,200.60,1,-1,-1,-1
12,9,1439.97,518.61,59.67,99.13,1,-1,-1,-1
12,10,1051.55,624.57,83.46,199.53,1,-1,-1,-1
12,11,1201.75,623.34,70.42,196.17,1,-1,-1,-1
12,12,1536.87,670.59,113.20,240.59,1,-1,-1,-1
12,13,1056.11,442.32,49.70,126.58,1,-1,-1,-1
12,14,1106.22,556.74,77.07,175.28,1,-1,-1,-1
12,15,1080.91,525.67,63.05,157.96,1,-1,-1,-1
12,16,874.99,542.25,65.68,166.18,1,-1,-1,-1
12,17,1514.26,528.28,51.78,97.76,1,-1,-1,-1
12,18,758.99,479.38,47.72,105.53,1,-1,-1,-1
12,19,1254.10,448.79,64.89,103.99,1,-1,-1,-1
12,20,1610.71,671.39,85.70,209.25,1,-1,-1,-1
12,21,942.34,575.07,78.13,167.03,1,-1,-1,-1
12,22,906.13,461.42,56.75,132.25,1,-1,-1,-1
12,23,822.58,484.35,55.86,131.79,1,-1,-1,-1
12,24,792.62,499.22,54.74,133.15,1,-1,-1,-1
12,26,1023.90,528.52,60.46,140.36,1,-1,-1,-1
12,27,378.96,816.50,122.34,262.33,1,-1,-1,-1
12,28,1226.66,449.54,52.88,99.02,1,-1,-1,-1
13,2,1702.75,835.53,104.15,239.88,1,-1,-1,-1
13,3,759.90,715.60,95.83,210.93,1,-1,-1,-1
13,4,804.62,545.72,71.13,167.93,1,-1,-1,-1
13,5,240.65,808.21,139.47,267.00,1,-1,-1,-1
13,6,668.65,701.98,98.02,227.11,1,-1,-1,-1
13,7,984.09,619.21,78.15,205.39,1,-1,-1,-1
13,8,1422.16,653.21,80.29,199.98,1,-1,-1,-1
13,9,1439.41,518.92,59.65,99.04,1,-1,-1,-1
13,10,1051.79,626.12,83.88,199.82,1,-1,-1,-1
13,11,1202.20,624.10,70.60,196.15,1,-1,-1,-1
13,12,1533.96,670.33,112.35,240.52,1,-1,-1,-1
13,13,1055.88,443.38,49.55,126.27,1,-1,-1,-1
13,14,1107.43,558.43,76.90,175.75,1,-1,-1,-1
13,15,1080.56,527.34,63.52,158.78,1,-1,-1,-1
13,16,874.88,543.51,65.66,166.40,1,-1,-1,-1
13,17,1514.21,529.66,51.94,97.79,1,-1,-1,-1
13,18,759.51,480.79,47.86,105.82,1,-1,-1,-1
13,19,1254.54,450.28,64.55,103.76,1,-1,-1,-1
13,20,1609.61,671.15,84.86,208.83,1,-1,-1,-1
13,21,941.81,576.58,78.26,166.72,1,-1,-1,-1
13,22,907.82,460.38,57.02,132.89,1,-1,-1,-1
13,23,822.65,486.14,55.91,131.89,1,-1,-1,-1
13,24,792.57,500.60,54.76,133.29,1,-1,-1,-1
13,26,1023.65,529.71,60.44,140.59,1,-1,-1,-1
13,27,380.08,818.10,121.65,261.90,1,-1,-1,-1
13,28,1226.84,450.53,53.16,99.23,1,-1,-1,-1
14,2,1708.84,835.64,104.49,239.67,1,-1,-1,-1
14,3,757.51,718.25,96.10,211.56,1,-1,-1,-1
14,4,802.84,545.68,71.51,169.34,1,-1,-1,-1
14,5,242.14,804.15,140.41,270.33,1,-1,-1,-1
14,6,665.49,705.39,97.71,227.07,1,-1,-1,-1
14,7,987.00,624.66,78.09,205.43,1,-1,-1,-1
14,8,1417.46,650.53,81.11,201.15,1,-1,-1,-1
14,9,1438.49,520.11,59.29,98.33,1,-1,-1,-1
14,10,1057.40,630.76,83.97,199.25,1,-1,-1,-1
14,11,1200.44,624.44,72.00,198.83,1,-1,-1,-1
14,12,1528.48,675.60,109.04,234.38,1,-1,-1,-1
14,13,1051.61,445.77,49.47,126.15,1,-1,-1,-1
14,14,1103.25,565.93,79.50,184.03,1,-1,-1,-1
14,15,1082.34,529.92,62.72,156.99,1,-1,-1,-1
14,16,878.46,550.50,64.53,163.07,1,-1,-1,-1
14,17,1512.02,530.17,52.99,99.85,1,-1,-1,-1
14,18,759.88,487.01,47.76,105.93,1,-1,-1,-1
14,19,1256.47,450.94,65.15,105.07,1,-1,-1,-1
14,20,1601.15,668.71,87.25,216.19,1,-1,-1,-1
14,21,938.75,578.81,78.28,165.97,1,-1,-1,-1
14,22,912.00,463.01,55.93,130.42,1,-1,-1,-1
14,23,823.05,491.01,56.12,132.61,1,-1,-1,-1
14,24,789.20,503.68,53.98,131.29,1,-1,-1,-1
14,26,1022.73,531.44,60.97,142.06,1,-1,-1,-1
14,27,383.34,818.96,121.60,262.45,1,-1,-1,-1
14,28,1227.06,451.03,53.97,100.66,1,-1,-1,-1
15,2,1710.95,835.83,104.88,239.63,1,-1,-1,-1
15,3,756.60,719.64,96.18,211.81,1,-1,-1,-1
15,4,802.27,545.94,71.51,169.87,1,-1,-1,-1
15,5,243.32,802.66,140.25,271.56,1,-1,-1,-1
15,6,664.56,706.75,97.42,227.05,1,-1,-1,-1
15,7,988.01,626.49,78.01,205.40,1,-1,-1,-1
15,8,1415.75,649.97,81.64,201.60,1,-1,-1,-1
15,9,1438.09,520.44,59.20,98.07,1,-1,-1,-1
15,10,1059.98,632.42,84.20,199.05,1,-1,-1,-1
15,11,1199.72,624.72,72.78,199.81,1,-1,-1,-1
15,12,1526.16,677.81,107.53,232.04,1,-1,-1,-1
15,13,1050.00,446.72,49.42,126.10,1,-1,-1,-1
15,14,1102.00,568.64,79.80,187.06,1,-1,-1,-1
15,15,1083.33,530.99,62.34,156.21,1,-1,-1,-1
15,16,879.71,553.08,64.19,161.78,1,-1,-1,-1
15,17,1511.36,530.55,53.35,100.62,1,-1,-1,-1
15,18,760.16,489.27,47.65,105.98,1,-1,-1,-1
15,19,1257.33,451.65,65.25,105.57,1,-1,-1,-1
15,20,1597.00,668.33,87.74,218.88,1,-1,-1,-1
15,21,937.85,579.87,78.52,165.73,1,-1,-1,-1
15,22,914.10,464.16,55.50,129.47,1,-1,-1,-1
15,23,823.20,492.72,56.13,132.88,1,-1,-1,-1
15,24,788.07,505.30,53.70,130.51,1,-1,-1,-1
15,26,1023.21,532.53,61.10,142.61,1,-1,-1,-1
15,27,386.04,819.21,121.41,262.68,1,-1,-1,-1
15,28,1226.78,451.19,54.29,101.15,1,-1,-1,-1
15,29,805.50,464.12,49.00,118.00,1,-1,-1,-1
15,30,876.65,486.48,62.00,131.00,1,-1,-1,-1
16,2,1721.42,838.15,105.29,239.65,1,-1,-1,-1
16,3,756.24,723.58,96.21,211.90,1,-1,-1,-1
16,4,802.39,548.41,71.39,170.05,1,-1,-1,-1
16,5,250.55,799.71,139.73,272.01,1,-1,-1,-1
16,6,665.05,713.54,97.15,227.04,1,-1,-1,-1
16,7,995.16,633.97,77.93,205.36,1,-1,-1,-1
16,8,1406.92,652.05,82.05,201.78,1,-1,-1,-1
16,9,1438.07,524.22,59.21,97.98,1,-1,-1,-1
16,10,1065.93,635.46,84.47,198.97,1,-1,-1,-1
16,11,1203.64,627.80,73.32,200.15,1,-1,-1,-1
16,12,1516.78,679.80,106.73,231.20,1,-1,-1,-1
16,13,1050.90,449.88,49.38,126.07,1,-1,-1,-1
16,14,1105.98,571.82,79.30,188.17,1,-1,-1,-1
16,15,1088.85,533.58,62.13,155.85,1,-1,-1,-1
16,16,882.93,556.81,64.17,161.29,1,-1,-1,-1
16,17,1511.59,534.30,53.46,100.91,1,-1,-1,-1
16,18,765.11,492.54,47.52,105.99,1,-1,-1,-1
16,19,1260.31,454.21,65.18,105.77,1,-1,-1,-1
16,20,1584.92,669.88,87.56,219.88,1,-1,-1,-1
16,21,939.27,585.54,78.84,165.67,1,-1,-1,-1
16,22,917.45,467.75,55.33,129.12,1,-1,-1,-1
16,23,824.59,495.42,56.08,132.98,1,-1,-1,-1
16,24,788.90,508.28,53.62,130.21,1,-1,-1,-1
16,26,1026.90,536.22,61.09,142.83,1,-1,-1,-1
16,27,396.25,815.89,121.17,262.78,1,-1,-1,-1
16,28,1231.22,452.83,54.42,101.29,1,-1,-1,-1
16,29,808.23,466.17,49.00,118.00,1,-1,-1,-1
16,30,881.05,489.43,62.00,131.00,1,-1,-1,-1
17,2,1726.33,842.01,105.25,238.34,1,-1,-1,-1
17,3,754.90,725.13,97.27,214.61,1,-1,-1,-1
17,4,803.49,545.97,72.77,174.10,1,-1,-1,-1
17,5,254.40,801.47,139.17,272.16,1,-1,-1,-1
17,6,666.12,718.42,97.13,227.03,1,-1,-1,-1
17,7,997.87,635.21,78.63,208.65,1,-1,-1,-1
17,8,1406.79,651.94,82.81,202.53,1,-1,-1,-1
17,9,1438.65,525.26,59.70,98.62,1,-1,-1,-1
17,10,1068.75,636.35,83.68,197.62,1,-1,-1,-1
17,11,1211.86,632.02,71.67,194.27,1,-1,-1,-1
17,12,1506.01,678.02,106.68,232.24,1,-1,-1,-1
17,13,1052.97,453.19,49.57,126.72,1,-1,-1,-1
17,14,1111.79,565.12,75.75,181.28,1,-1,-1,-1
17,15,1092.32,530.75,62.30,156.33,1,-1,-1,-1
17,16,885.59,559.88,63.47,159.10,1,-1,-1,-1
17,17,1513.85,535.82,53.25,100.35,1,-1,-1,-1
17,18,770.70,490.52,47.91,106.66,1,-1,-1,-1
17,19,1264.30,453.54,65.92,107.20,1,-1,-1,-1
17,20,1575.57,673.64,86.54,218.24,1,-1,-1,-1
17,21,936.60,582.86,80.21,168.36,1,-1,-1,-1
17,22,922.38,471.49,55.17,129.00,1,-1,-1,-1
17,23,828.25,495.65,56.91,135.01,1,-1,-1,-1
17,24,789.64,508.41,52.72,128.09,1,-1,-1,-1
17,26,1031.69,538.29,60.03,140.25,1,-1,-1,-1
17,27,401.02,805.83,122.96,266.84,1,-1,-1,-1
17,28,1233.24,453.75,54.88,101.98,1,-1,-1,-1
17,29,813.23,463.00,49.11,118.00,1,-1,-1,-1
17,30,884.65,487.01,63.83,134.82,1,-1,-1,-1
18,2,1728.81,843.43,105.54,237.88,1,-1,-1,-1
18,3,754.94,726.13,97.57,215.62,1,-1,-1,-1
18,4,804.01,544.19,73.10,175.60,1,-1,-1,-1
18,5,255.74,802.17,138.58,272.19,1,-1,-1,-1
18,6,666.69,719.98,97.12,227.03,1,-1,-1,-1
18,7,998.95,635.44,78.56,209.86,1,-1,-1,-1
18,8,1406.75,651.85,83.35,202.81,1,-1,-1,-1
18,9,1439.15,524.78,59.93,98.86,1,-1,-1,-1
18,10,1068.91,636.42,83.26,197.11,1,-1,-1,-1
18,11,1214.72,633.07,71.31,192.01,1,-1,-1,-1
18,12,1502.32,677.35,106.35,232.65,1,-1,-1,-1
18,13,1054.58,455.21,49.61,126.96,1,-1,-1,-1
18,14,1114.55,561.58,74.02,178.56,1,-1,-1,-1
18,15,1092.74,528.14,62.34,156.46,1,-1,-1,-1
18,16,886.81,560.93,63.31,158.28,1,-1,-1,-1
18,17,1515.48,537.32,53.21,100.13,1,-1,-1,-1
18,18,773.20,489.69,48.10,106.92,1,-1,-1,-1
18,19,1266.42,453.17,66.13,107.73,1,-1,-1,-1
18,20,1572.31,675.08,85.94,217.59,1,-1,-1,-1
18,21,935.59,581.62,80.78,169.38,1,-1,-1,-1
18,22,923.96,472.01,55.05,128.96,1,-1,-1,-1
18,23,829.43,494.83,57.20,135.77,1,-1,-1,-1
18,24,789.92,508.40,52.37,127.29,1,-1,-1,-1
18,26,1033.42,538.99,59.66,139.29,1,-1,-1,-1
18,27,402.04,802.08,123.58,268.36,1,-1,-1,-1
18,28,1234.78,454.07,55.09,102.21,1,-1,-1,-1
18,29,814.81,461.93,49.24,118.00,1,-1,-1,-1
18,30,886.16,485.81,64.44,136.04,1,-1,-1,-1
18,31,1201.00,589.38,59.00,160.00,1,-1,-1,-1
18,32,1472.55,629.62,75.00,184.00,1,-1,-1,-1
18,33,1832.47,795.25,87.00,214.00,1,-1,-1,-1
19,2,1729.40,843.91,105.95,237.74,1,-1,-1,-1
19,3,754.99,727.08,97.58,216.00,1,-1,-1,-1
19,4,804.47,543.40,73.04,176.15,1,-1,-1,-1
19,5,256.78,802.46,138.02,272.19,1,-1,-1,-1
19,6,667.07,720.45,97.11,227.02,1,-1,-1,-1
19,7,1000.22,635.60,78.23,210.28,1,-1,-1,-1
19,8,1406.74,651.78,83.79,202.93,1,-1,-1,-1
19,9,1439.30,524.56,60.08,98.95,1,-1,-1,-1
19,10,1069.25,636.30,83.00,196.94,1,-1,-1,-1
19,11,1215.70,633.41,71.44,191.19,1,-1,-1,-1
19,12,1501.43,677.09,105.95,232.81,1,-1,-1,-1
19,13,1055.36,455.91,49.59,127.05,1,-1,-1,-1
19,14,1116.02,560.24,73.05,177.54,1,-1,-1,-1
19,15,1093.24,527.61,62.33,156.48,1,-1,-1,-1
19,16,887.65,561.32,63.35,157.98,1,-1,-1,-1
19,17,1516.04,537.98,53.24,100.05,1,-1,-1,-1
19,18,774.70,489.49,48.21,107.01,1,-1,-1,-1
19,19,1267.33,452.99,66.15,107.93,1,-1,-1,-1
19,20,1571.38,675.36,85.51,217.32,1,-1,-1,-1
19,21,935.37,581.15,81.05,169.77,1,-1,-1,-1
19,22,925.28,472.48,54.95,128.95,1,-1,-1,-1
19,23,830.01,494.68,57.29,136.04,1,-1,-1,-1
19,24,790.03,508.34,52.23,127.01,1,-1,-1,-1
19,26,1034.32,539.19,59.56,138.94,1,-1,-1,-1
19,27,402.30,800.68,123.76,268.92,1,-1,-1,-1
19,28,1235.46,453.99,55.21,102.27,1,-1,-1,-1
19,29,815.16,462.14,49.39,118.00,1,-1,-1,-1
19,30,887.33,485.84,64.63,136.39,1,-1,-1,-1
19,31,1201.39,589.38,59.00,160.00,1,-1,-1,-1
19,32,1472.49,629.62,75.00,184.00,1,-1,-1,-1
19,33,1832.50,795.25,87.00,214.00,1,-1,-1,-1
20,2,1744.79,841.47,106.36,238.38,1,-1,-1,-1
20,3,754.97,731.90,97.68,216.12,1,-1,-1,-1
20,4,805.84,548.36,73.26,176.98,1,-1,-1,-1
20,5,260.45,807.23,136.82,270.85,1,-1,-1,-1
20,6,667.83,718.12,98.17,229.67,1,-1,-1,-1
20,7,1004.92,634.27,78.69,211.72,1,-1,-1,-1
20,8,1404.27,652.71,82.96,200.31,1,-1,-1,-1
20,9,1440.62,523.86,61.22,100.98,1,-1,-1,-1
20,10,1073.08,640.50,82.13,195.55,1,-1,-1,-1
20,11,1220.14,638.50,74.12,196.91,1,-1,-1,-1
20,12,1498.33,672.27,103.88,228.90,1,-1,-1,-1
20,13,1056.26,457.36,49.63,127.07,1,-1,-1,-1
20,14,1121.14,563.88,71.57,175.16,1,-1,-1,-1
20,15,1095.20,531.02,62.62,157.10,1,-1,-1,-1
20,16,887.81,562.81,64.21,160.55,1,-1,-1,-1
20,17,1516.43,535.18,55.31,104.00,1,-1,-1,-1
20,18,774.90,493.09,48.64,107.70,1,-1,-1,-1
20,19,1270.09,454.55,66.44,108.01,1,-1,-1,-1
20,20,1561.30,671.56,85.26,217.21,1,-1,-1,-1
20,21,936.27,580.59,82.20,172.57,1,-1,-1,-1
20,22,932.24,476.85,54.22,126.95,1,-1,-1,-1
20,23,831.84,495.20,57.81,136.80,1,-1,-1,-1
20,24,790.18,514.95,51.46,124.91,1,-1,-1,-1
20,26,1036.91,544.20,58.56,136.17,1,-1,-1,-1
20,27,402.47,801.19,124.75,271.77,1,-1,-1,-1
20,28,1238.03,454.35,55.35,102.94,1,-1,-1,-1
20,29,817.00,461.65,49.39,118.00,1,-1,-1,-1
20,30,887.43,488.39,64.39,135.76,1,-1,-1,-1
20,31,1201.17,590.42,57.78,156.95,1,-1,-1,-1
20,32,1482.84,618.84,77.18,189.34,1,-1,-1,-1
20,33,1820.43,794.01,87.89,215.53,1,-1,-1,-1
21,2,1750.34,841.02,106.60,238.64,1,-1,-1,-1
21,3,754.78,735.14,97.73,216.16,1,-1,-1,-1
21,4,806.40,550.55,73.27,177.27,1,-1,-1,-1
21,5,262.69,809.04,136.08,270.33,1,-1,-1,-1
21,6,668.13,718.49,98.53,230.67,1,-1,-1,-1
21,7,1007.13,634.37,78.81,212.23,1,-1,-1,-1
21,8,1403.38,653.94,82.78,199.33,1,-1,-1,-1
21,9,1441.12,524.89,61.61,101.73,1,-1,-1,-1
21,10,1074.83,643.19,81.66,195.05,1,-1,-1,-1
21,11,1221.63,641.50,75.43,199.03,1,-1,-1,-1
21,12,1497.42,670.95,102.94,227.43,1,-1,-1,-1
21,13,1056.57,456.69,49.67,127.07,1,-1,-1,-1
21,14,1123.63,566.56,70.75,174.28,1,-1,-1,-1
21,15,1096.37,533.60,62.74,157.31,1,-1,-1,-1
21,16,888.20,564.54,64.44,161.52,1,-1,-1,-1
21,17,1516.57,535.41,56.06,105.47,1,-1,-1,-1
21,18,775.29,495.56,48.87,107.96,1,-1,-1,-1
21,19,1270.99,456.43,66.68,108.03,1,-1,-1,-1
21,20,1557.74,670.29,85.04,217.15,1,-1,-1,-1
21,21,936.68,581.15,82.54,173.62,1,-1,-1,-1
21,22,934.70,479.62,54.01,126.21,1,-1,-1,-1
21,23,833.26,496.50,58.11,137.07,1,-1,-1,-1
21,24,790.37,518.55,51.22,124.14,1,-1,-1,-1
21,26,1038.51,547.27,58.29,135.15,1,-1,-1,-1
21,27,402.52,801.42,124.94,272.82,1,-1,-1,-1
21,28,1239.02,455.62,55.27,103.17,1,-1,-1,-1
21,30,887.86,490.52,64.32,135.48,1,-1,-1,-1
21,31,1201.41,592.06,57.31,155.97,1,-1,-1,-1
21,32,1486.88,616.66,77.89,191.06,1,-1,-1,-1
